alpha,delta,id,diameter
232.4458333333333,-61.015,HMSTG321.0-3.8,12.0
233.55416666666662,-61.678888888888885,HMSTG321.0-4.7,16.0
227.39166666666665,-56.61333333333334,HMSTG321.1+1.3,35.0
4.533333333333333,-44.92222222222222,IREC471,80.0
231.3083333333333,-59.06083333333333,SDN174 / FeSt2-196 / HMSTG321.6-1.9,9.0
234.11666666666662,-61.031666666666666,FeSt1-298,70.0
231.4708333333333,-58.97527777777778,FeSt1-299,48.0
231.64999999999998,-59.01111111111111,HMSTG321.8-1.9,8.0
218.11249999999998,-43.134166666666665,IREC472,78.0
230.44999999999996,-57.928888888888885,HMSTG321.8-0.7,22.0
234.8708333333333,-61.10722222222223,HMSTG321.9-4.6,8.0
233.79583333333332,-60.35805555555556,HMSTG321.9-3.7,5.0
230.44999999999996,-57.86222222222222,FeSt1-300,26.0
226.97916666666663,-54.36805555555556,HMSTG322.0+3.4,12.0
234.99166666666665,-60.77833333333333,FeSt2-197,6.0
225.16666666666663,-52.24777777777778,FeSt1-301,28.0
232.39999999999995,-58.87166666666667,HMSTG322.2-2.0,4.0
235.3208333333333,-60.85194444444445,HMSTG322.2-4.5,22.0
207.3875,-16.311111111111114,IREC473,85.0
227.42916666666665,-53.513888888888886,BHR104,1.0
227.4958333333333,-53.551111111111105,BHR105,2.0
206.60833333333332,-13.747499999999999,IREC474,102.0
227.80416666666665,-53.30694444444444,HMSTG323.0+4.0 / BHR106 / LM132,3.0
234.5333333333333,-58.96333333333334,HMSTG323.0-2.7,45.0
227.96666666666664,-53.38805555555555,HMSTG323.0+3.9,3.0
232.725,-57.530277777777776,HMSTG323.1-1.0,12.0
227.975,-53.25944444444445,HMSTG323.1+4.0,3.0
232.75833333333333,-57.43694444444444,FeSt1-302,42.0
233.79583333333332,-57.999722222222225,FeSt1-303,72.0
225.62499999999997,-50.13777777777778,HMSTG323.4+7.4,16.0
236.02499999999998,-59.3075,FeSt1-304,107.0
227.5208333333333,-51.58277777777778,FeSt1-306 / FeSt1-305 / HMSTG323.7+5.6,45.0
244.13749999999993,-63.23555555555556,IREC475,102.0
216.88749999999996,-36.282222222222224,IREC476,85.0
227.6208333333333,-51.55583333333333,FeSt2-198,6.0
225.75833333333333,-48.842222222222226,FeSt1-307 / HMSTG324.1+8.5,12.0
237.73749999999998,-59.035555555555554,HMSTG324.3-3.8,22.0
225.04166666666666,-47.18472222222222,HMSTG324.5+10.2,14.0
247.92083333333326,-63.04222222222222,HMSTG325.1-10.1,14.0
236.77499999999998,-57.029444444444444,HMSTG325.1-1.9,9.0
237.58749999999998,-57.47944444444445,HMSTG325.2-2.6,8.0
229.29999999999998,-50.61138888888889,HMSTG325.2+5.8 / BHR107,3.0
238.03749999999997,-57.62777777777778,HMSTG325.3-2.8,14.0
235.2208333333333,-55.58555555555556,HMSTG325.3-0.3,16.0
235.2958333333333,-55.57694444444445,FeSt2-199,6.0
234.87499999999997,-55.118611111111115,FeSt2-200 / HMSTG325.4+0.2,12.0
229.75416666666663,-50.44138888888889,SDN175 / HMSTG325.5+5.8,28.0
229.74166666666667,-50.414722222222224,FeSt2-201,6.0
238.6083333333333,-57.54194444444444,HMSTG325.6-3.0,28.0
216.29166666666663,-30.690833333333334,IREC478,69.0
227.47916666666663,-47.263888888888886,IREC479,122.0
230.25416666666663,-50.20444444444445,HMSTG325.9+5.9 / BHR108,3.0
235.10416666666663,-54.461111111111116,FeSt1-308,450.0
237.76249999999996,-56.33361111111111,FeSt1-309,55.0
236.9083333333333,-55.69555555555555,HMSTG326.0-0.9,35.0
230.66666666666666,-50.01138888888889,FeSt1-310,60.0
236.9958333333333,-55.22027777777778,FeSt1-311,51.0
236.60833333333332,-54.785,HMSTG326.4-0.1,22.0
230.8583333333333,-49.803888888888885,FeSt2-202 / HMSTG326.5+6.0,12.0
236.325,-54.062777777777775,FeSt2-203 / HMSTG326.7+0.6,14.0
231.5708333333333,-49.99138888888889,HMSTG326.8+5.6 / BHR109,3.0
231.7583333333333,-50.010555555555555,SDN176 / HMSTG326.9+5.5 / BHR110,5.0
240.78333333333333,-56.83444444444444,HMSTG326.9-3.2 / N2,8.0
238.92499999999995,-55.61555555555556,HMSTG326.9-1.6,35.0
296.3041666666667,-68.70722222222223,DIR327-30,180.0
235.58333333333331,-52.79833333333333,SDN177 / HMSTG327.2+1.8 / BHR111 / LM135,10.0
229.74166666666667,-47.086666666666666,IREC480,66.0
240.00416666666666,-54.824444444444445,FeSt1-313,89.0
239.36666666666662,-53.94361111111111,FeSt2-204,6.0
239.99583333333328,-54.29277777777778,HMSTG328.3-0.0,35.0
240.2833333333333,-53.775,FeSt2-205 / HMSTG328.7-0.7 / N1,3.0
243.44999999999993,-55.643055555555556,FeSt1-314,43.0
240.79166666666663,-53.38722222222222,FeSt2-206,5.0
240.9833333333333,-53.481944444444444,HMSTG329.2-0.7 / N3,8.0
214.56666666666666,-19.69472222222222,IREC481,85.0
241.20416666666662,-53.01444444444444,HMSTG329.6-0.5,20.0
243.88749999999996,-54.51111111111111,HMSTG329.8-2.7,14.0
242.4958333333333,-53.59722222222222,FeSt1-315,83.0
240.87083333333328,-52.23916666666667,HMSTG330.0+0.2,28.0
245.01666666666662,-54.42972222222222,HMSTG330.3-3.1,12.0
243.65416666666664,-53.41555555555556,HMSTG330.5-1.8 / N6,9.0
243.60416666666663,-53.2725,FeSt2-207 / HMSTG330.5-1.6,3.0
242.24166666666665,-52.38166666666667,HMSTG330.5-0.4,22.0
237.57083333333333,-48.91277777777778,HMSTG330.6+4.1,16.0
245.39583333333334,-54.224722222222226,HMSTG330.6-3.1,28.0
243.4583333333333,-52.89083333333333,SDN178 / HMSTG330.7-1.3 / BHR112 / N5,7.0
304.50416666666666,-65.03138888888888,DIR331-34,130.0
243.17916666666665,-52.259166666666665,HMSTG331.0-0.7 / BHR113 / N4,7.0
245.01666666666662,-53.30638888888888,HMSTG331.1-2.3 / BHR114,3.0
236.61249999999998,-46.98833333333334,FeSt2-208,6.0
241.37083333333325,-50.03194444444444,HMSTG331.7+1.7,35.0
236.24583333333328,-45.94305555555555,HMSTG331.7+7.0,24.0
242.4458333333333,-50.785555555555554,HMSTG331.7+0.7,35.0
236.37499999999997,-46.0225,FeSt2-209,6.0
241.29999999999995,-49.885555555555555,FeSt1-316,116.0
244.94999999999993,-52.05305555555555,HMSTG332.0-1.3 / N8,8.0
236.2708333333333,-45.43944444444444,FeSt2-210,6.0
243.64583333333331,-51.04888888888889,HMSTG332.1-0.1 / N7,6.0
245.08749999999992,-51.5225,HMSTG332.4-1.0,16.0
247.7833333333333,-53.065555555555555,HMSTG332.4-3.3C,220.0
245.22499999999997,-51.18527777777778,FeSt1-317,82.0
237.58333333333331,-45.507777777777775,FeSt2-211 / HMSTG332.7+6.8 / BHR115,6.0
279.1458333333333,-62.39194444444444,DBDN332.8-22.1,70.0
242.6208333333333,-49.04666666666667,FeSt2-212,6.0
309.5583333333333,-63.0175,DIR333-36,115.0
239.2,-46.219166666666666,HMSTG333.1+5.5,6.0
245.06249999999994,-49.80277777777778,FeSt1-318,36.0
244.7916666666666,-49.53055555555555,HMSTG333.7+0.5,16.0
330.9791666666667,-58.45472222222222,IREC482,78.0
245.9041666666666,-49.54888888888889,HMSTG334.2+0.0 / BHR116 / N9,3.0
235.27499999999998,-41.04333333333333,HMSTG334.2+11.3,28.0
281.5666666666666,-61.397777777777776,IREC483,80.0
248.90833333333327,-51.102222222222224,FeSt1-319,77.0
247.2458333333333,-50.12638888888889,FeSt1-320,36.0
230.44166666666663,-35.44027777777777,FeSt1-321 / HMSTG334.4+18.1,28.0
231.0958333333333,-36.11611111111111,HMSTG334.5+17.2,16.0
317.24583333333334,-60.92472222222222,DIR335-40,80.0
233.9958333333333,-39.25138888888889,IREC484,85.0
241.575,-45.920833333333334,SDN179 / FeSt2-213 / HMSTG334.6+4.6 / BHR117 / LM158,8.0
247.04583333333326,-49.68055555555555,HMSTG334.6-0.6,12.0
247.61666666666665,-49.92472222222222,FeSt2-214,6.0
247.98749999999995,-50.13361111111111,HMSTG334.6-1.4 / BHR118,8.0
245.84999999999997,-48.7825,FeSt1-322,34.0
248.27916666666664,-50.25666666666667,HMSTG334.7-1.6,16.0
246.91249999999997,-49.42777777777778,FeSt1-323,75.0
235.39583333333331,-40.283055555555556,HMSTG334.7+11.9,14.0
247.69166666666663,-49.861111111111114,HMSTG334.7-1.0,28.0
230.08333333333331,-34.41,HMSTG334.8+19.1,22.0
245.09999999999997,-48.08583333333333,HMSTG334.8+1.4,12.0
251.09166666666664,-51.47555555555556,FeSt1-324,53.0
249.16666666666669,-50.37277777777778,HMSTG335.0-2.1C,270.0
241.7875,-45.43333333333333,FeSt1-325,78.0
248.49583333333334,-49.9575,HMSTG335.0-1.5,12.0
250.04999999999998,-50.805277777777775,HMSTG335.1-2.8,24.0
246.7125,-48.78194444444444,HMSTG335.1+0.2,65.0
246.82916666666662,-48.86138888888889,FeSt1-326,27.0
229.61249999999998,-33.41166666666666,HMSTG335.1+20.1,5.0
248.17083333333332,-49.535555555555554,HMSTG335.2-1.0,12.0
243.77499999999995,-46.54138888888889,FeSt1-327,53.0
243.26249999999993,-46.14694444444444,SDN180 / HMSTG335.3+3.7,28.0
248.46666666666664,-49.47083333333334,FeSt1-328,125.0
248.41666666666669,-49.24777777777778,HMSTG335.5-0.0,20.0
248.3083333333333,-49.03805555555555,FeSt1-329,60.0
239.42499999999995,-42.59,SLDN6 / HMSTG335.6+8.2,16.0
239.5333333333333,-42.592222222222226,LM151,7.0
236.6583333333333,-39.95444444444445,FeSt1-330 / IREC485,115.0
250.64166666666662,-50.24277777777778,HMSTG335.7-2.7,110.0
238.62499999999997,-41.696666666666665,FeSt1-331,18.0
240.77499999999995,-43.29611111111111,SDN181 / FeSt2-216 / HMSTG335.9+7.0 / BHR119,7.0
237.02916666666664,-39.99638888888889,HMSTG335.9+11.3,12.0
239.92916666666662,-42.562777777777775,HMSTG335.9+7.9,7.0
239.8458333333333,-42.39472222222222,HMSTG336.0+8.1 / Lu22,9.0
242.7833333333333,-44.725833333333334,HMSTG336.0+4.9,22.0
251.38749999999996,-50.2575,HMSTG336.0-3.1,22.0
230.89166666666662,-33.305277777777775,HMSTG336.1+19.6C,150.0
250.57083333333333,-49.69472222222222,FeSt1-332,75.0
252.19999999999996,-50.44555555555555,SDN183 / HMSTG336.2-3.6,7.0
249.26249999999996,-48.75888888888889,HMSTG336.2-1.0,12.0
244.0416666666666,-45.27361111111111,FeSt1-333,130.0
249.50416666666663,-48.849444444444444,SDN182 / HMSTG336.3-1.2,26.0
248.5458333333333,-48.21388888888889,HMSTG336.3-0.3,14.0
240.07499999999996,-42.06305555555555,Lu24,13.0
249.8333333333333,-48.95305555555556,HMSTG336.4-1.5,35.0
237.48333333333332,-39.70111111111111,FeSt1-334,24.0
234.71666666666664,-36.992222222222225,HMSTG336.4+14.8,55.0
251.62499999999994,-49.906388888888884,FeSt1-335,77.0
240.25416666666663,-42.058055555555555,HMSTG336.4+8.2 / LM154 / Lu23,16.0
250.48749999999998,-49.14333333333333,HMSTG336.5-1.9C,80.0
250.0125,-48.84722222222222,SDN184,10.0
231.6333333333333,-33.424166666666665,FeSt1-336,35.0
240.70416666666665,-42.22805555555556,HMSTG336.6+7.8,3.0
248.29166666666663,-47.68333333333333,HMSTG336.6+0.2,22.0
231.23749999999998,-32.830555555555556,HMSTG336.6+19.8,8.0
249.12916666666666,-48.16777777777777,HMSTG336.6-0.6,3.5
240.4041666666666,-41.85916666666667,SLDN7 / HMSTG336.7+8.2 / LM155,20.0
251.07499999999996,-49.24388888888889,HMSTG336.7-2.3,5.0
233.45416666666665,-35.12222222222222,HMSTG336.7+16.9,12.0
240.81249999999997,-42.1075,HMSTG336.7+7.8 / BHR120,4.0
240.74999999999997,-41.95027777777778,Lupus IV,180.0
249.75416666666663,-48.265,FeSt1-337,28.0
252.27083333333331,-49.66861111111111,HMSTG336.8-3.1,16.0
243.4541666666666,-44.01916666666666,FeSt2-218 / LM168,11.0
250.64999999999998,-48.744166666666665,HMSTG336.9-1.7,16.0
243.5375,-44.03916666666667,SLDN8 / FeSt1-339 / HMSTG336.9+5.1,24.0
240.625,-41.684999999999995,HMSTG336.9+8.3 / LM156 / Lu25,7.0
241.0416666666666,-42.01111111111111,Lu26,1.5
241.0458333333333,-41.999722222222225,HMSTG336.9+7.8,16.0
237.76249999999996,-39.09,HMSTG336.9+11.6,5.0
246.07499999999993,-45.731388888888894,FeSt1-338,66.0
239.88749999999996,-40.92305555555555,FeSt2-217 / HMSTG337.0+9.2,6.0
235.5083333333333,-36.80583333333333,HMSTG337.0+14.5,16.0
232.87083333333334,-33.98444444444444,HMSTG337.0+18.1,14.0
248.23749999999998,-47.02194444444444,HMSTG337.1+0.6,3.0
249.78333333333327,-47.973055555555554,HMSTG337.1-0.8,55.0
255.42916666666665,-50.99055555555556,FeSt2-220 / HMSTG337.1-5.5,16.0
254.67083333333326,-50.59583333333334,SDN185 / FeSt2-219 / HMSTG337.1-4.9 / BHR121,8.0
238.33749999999998,-39.382777777777775,FeSt1-340 / HMSTG337.1+11.1,28.0
249.38333333333333,-47.67333333333333,HMSTG337.1-0.4,22.0
250.68333333333328,-48.402499999999996,HMSTG337.1-1.5,7.0
250.56666666666663,-48.25138888888889,HMSTG337.2-1.4,4.0
241.58333333333334,-42.05083333333333,FeSt2-221,6.0
250.15416666666664,-47.92972222222222,FeSt2-222,6.0
255.94583333333333,-50.99138888888889,FeSt2-223 / HMSTG337.3-5.8,14.0
241.48333333333326,-41.849722222222226,HMSTG337.3+7.7,14.0
251.35,-48.59277777777778,HMSTG337.3-2.0,14.0
251.6541666666666,-48.71472222222223,HMSTG337.3-2.2,5.0
241.61249999999998,-41.8125,Lu27,7.0
234.27083333333331,-34.86388888888889,FeSt1-341,24.0
250.45416666666662,-47.84,HMSTG337.5-1.0,4.0
306.93749999999994,-59.51611111111111,HMSTG337.5-35.3,7.0
250.64999999999998,-47.840833333333336,HMSTG337.5-1.1,8.0
234.58333333333331,-34.98777777777778,HMSTG337.6+16.4,16.0
251.57499999999993,-48.32,HMSTG337.6-1.9,28.0
241.89166666666665,-41.68111111111111,SLDN9 / HMSTG337.6+7.6,28.0
307.1833333333332,-59.34861111111111,HMSTG337.7-35.4,4.0
254.1583333333333,-49.593333333333334,SDN186 / HMSTG337.7-4.0 / BHR122,4.0
234.6208333333333,-34.795833333333334,FeSt2-224,6.0
242.1041666666666,-41.68055555555555,LM160 / Lu28,8.0
242.3208333333333,-41.83277777777778,HMSTG337.7+7.3,12.0
251.4666666666666,-47.992222222222225,HMSTG337.8-1.6 / BHR123,6.0
232.95416666666665,-32.880833333333335,HMSTG337.8+18.9,22.0
307.3208333333333,-59.17972222222222,HMSTG337.9-35.5,6.0
251.2333333333333,-47.75333333333333,HMSTG337.9-1.4 / BHR124,9.0
234.85416666666666,-34.78,HMSTG337.9+16.4,20.0
234.85416666666666,-34.78,FeSt1-342 / HMSTG337.9+16.4C,65.0
234.89999999999998,-34.775,LM133 / Lu1,7.0
251.73333333333326,-47.924166666666665,HMSTG338.0-1.7,14.0
253.89583333333334,-49.07916666666667,FeSt1-343,108.0
309.2708333333333,-58.956944444444446,IREC487 / DIR338-36,180.0
252.15416666666664,-48.07888888888889,HMSTG338.0-2.0C,60.0
234.98333333333332,-34.71388888888889,Lu2,3.5
290.7208333333333,-58.83555555555556,HMSTG338.0-26.9,50.0
245.61666666666667,-38.63333333333333,FeSt1-363,52.0
290.51666666666665,-58.78,IREC486 / DIR338-27,110.0
242.85416666666663,-41.700833333333335,SLDN10 / HMSTG338.1+7.1 / LM164,15.0
235.1333333333333,-34.64888888888889,LM134 / Lu4,4.5
235.1333333333333,-34.64888888888889,HMSTG338.2+16.4,12.0
249.16666666666669,-46.020833333333336,HMSTG338.2+0.8 / BHR125,2.0
252.36249999999998,-47.86138888888889,HMSTG338.3-2.0,24.0
238.87499999999994,-37.80222222222222,HMSTG338.5+12.1 / Lu15,7.0
247.11249999999995,-44.343333333333334,FeSt1-344,59.0
242.14999999999998,-40.615,FeSt1-345,119.0
235.74999999999997,-34.785,Lupus I,410.0
240.90416666666664,-39.56361111111111,HMSTG338.5+9.7,6.0
247.76666666666662,-44.657222222222224,HMSTG338.6+2.5 / N10,7.0
239.17499999999998,-37.946666666666665,Lu16,3.5
248.26249999999996,-44.975,SDN187 / HMSTG338.6+2.0 / N11,11.0
241.11666666666665,-39.629444444444445,HMSTG338.6+9.5 / BHR126 / LM157,5.0
239.17916666666662,-37.901944444444446,HMSTG338.6+11.9-1 / LM149,6.5
239.14999999999998,-37.85166666666667,Lu17,2.5
248.77499999999992,-45.236111111111114,FeSt2-225 / N12,4.0
252.55416666666665,-47.50222222222222,HMSTG338.6-1.9,22.0
243.30416666666665,-41.32666666666667,FeSt1-346,92.0
234.74999999999997,-33.46055555555556,HMSTG338.7+17.5,45.0
239.23333333333332,-37.80833333333333,SLDN11 / HMSTG338.6+11.9 / BHR127 / LM150,14.0
239.24999999999997,-37.830555555555556,Lupus II,160.0
239.29166666666663,-37.82777777777778,Lu18,5.0
248.6541666666666,-45.041666666666664,SDN188 / HMSTG338.7+1.8 / LM186,15.0
236.26249999999996,-34.91444444444444,HMSTG338.7+15.6 / Lu11,8.0
236.64166666666665,-35.223333333333336,LM145 / Lu13,7.5
235.59999999999994,-34.150555555555556,Lu7,12.0
249.81249999999994,-45.61472222222223,HMSTG338.8+0.8,3.0
235.64583333333331,-34.14194444444444,HMSTG338.8+16.5,35.0
235.64583333333331,-34.14194444444444,B228 / HMSTG338.8+16.5C,310.0
254.07083333333333,-48.059999999999995,HMSTG338.8-3.0,8.0
236.75416666666663,-35.22916666666667,HMSTG338.9+15.1,16.0
235.67916666666662,-34.15416666666667,SLDN12 / LM138,15.0
235.04166666666663,-33.50472222222222,Lu3,8.0
239.575,-37.85916666666667,FeSt2-226,6.0
239.575,-37.85916666666667,FeSt1-347,36.0
241.4666666666666,-39.46472222222223,HMSTG338.9+9.5,6.0
235.825,-34.225,HMSTG338.8+16.5-6 / LM140 / Lu9,2.5
235.75416666666663,-34.14666666666667,HMSTG338.8+16.5-5 / LM139,9.0
241.49166666666662,-39.42194444444444,FeSt2-227 / Lu29,2.0
241.48749999999995,-39.401111111111106,FeSt1-348,71.0
235.51666666666662,-33.843333333333334,Lu6,2.0
247.57083333333333,-43.94972222222222,HMSTG339.0+3.1,8.0
235.51249999999996,-33.77583333333333,Lu5,2.0
235.57916666666662,-33.849722222222226,HMSTG338.8+16.5-2 / LM136,4.0
236.39583333333331,-34.64888888888889,HMSTG339.0+15.8 / Lu12,7.0
236.0708333333333,-34.34027777777778,FeSt1-349,66.0
236.0708333333333,-34.34027777777778,FeSt2-228,6.0
250.4208333333333,-45.73694444444445,SDN189 / HMSTG339.0+0.4,45.0
240.52916666666664,-38.45527777777778,FeSt1-350,106.0
236.9958333333333,-35.21138888888889,HMSTG339.0+15.0 / LM146 / Lu14,6.0
235.66249999999997,-33.86694444444444,HMSTG338.8+16.5-3 / Lu8 / LM137,6.0
251.68749999999994,-46.45611111111111,SDN190 / HMSTG339.1-0.8 / BHR130,2.0
237.42916666666662,-35.584722222222226,HMSTG339.1+14.5,22.0
239.66666666666663,-37.66222222222222,HMSTG339.1+11.7A / BHR128 / LM152 / Lu19,4.0
239.66666666666663,-37.66222222222222,HMSTG339.1+11.7,16.0
236.74999999999997,-34.89083333333333,HMSTG339.1+15.4,28.0
236.22499999999997,-34.2925,HMSTG339.2+16.1-1 / LM141 / Lu10,10.0
236.3458333333333,-34.472500000000004,SLDN13,16.0
236.3708333333333,-34.41111111111111,HMSTG339.2+16.1-4 / LM144,6.5
236.3083333333333,-34.34527777777778,LM143,3.0
239.7708333333333,-37.60611111111111,HMSTG339.1+11.7B / BHR129 / HMSTG339.1+11.7-2 /  LM153 in HMSTG339.1+11.7 / Lupus II,5.0
236.29999999999998,-34.28916666666667,BDN339.15+15.95 / HMSTG339.2+16.1,35.0
234.5041666666666,-32.43138888888889,HMSTG339.2+18.5,12.0
249.74166666666665,-45.093333333333334,HMSTG339.2+1.2,16.0
236.29999999999998,-34.222500000000004,HMSTG339.2+16.1-2 / LM142,4.0
241.82499999999996,-39.20777777777778,Lu32,5.0
251.50416666666663,-45.98027777777778,SDN191 / FeSt2-229 / HMSTG339.3-0.3 / BHR131 / LM199,7.0
241.95416666666662,-39.20111111111111,LM159 / Lu30,4.0
241.93333333333328,-39.13611111111111,HMSTG339.4+9.5,12.0
321.275,-56.40083333333333,DIR340-43,85.0
252.2125,-46.17194444444444,SDN192 / HMSTG339.5-0.8,16.0
240.29999999999995,-37.530277777777776,Lu20,4.5
245.18749999999994,-41.48527777777778,FeSt2-230,6.0
254.4208333333333,-47.35194444444445,HMSTG339.5-2.8,35.0
245.64583333333331,-41.74,HMSTG339.6+5.6,5.0
236.0083333333333,-33.36222222222222,HMSTG339.6+16.9,8.0
240.37499999999994,-37.4525,HMSTG339.6+11.5,14.0
242.33749999999992,-39.130833333333335,BDN339.62+9.25,60.0
242.28333333333327,-39.06527777777777,Lu31,5.0
242.42499999999995,-39.157777777777774,LM161,6.0
242.37499999999994,-39.09,Lupus III,260.0
242.6,-39.18,LM163,12.0
242.52499999999998,-39.10333333333333,SLDN14 / HMSTG339.7+9.2,22.0
240.5083333333333,-37.38611111111111,Lu21,3.5
242.52916666666664,-39.06305555555555,LM162 / Lu33,10.0
255.48749999999995,-47.515277777777776,HMSTG339.9-3.4,22.0
242.8458333333333,-39.02583333333333,LM165 / Lu34,4.0
245.68749999999997,-41.168055555555554,HMSTG340.0+6.0,8.0
242.93749999999997,-39.027499999999996,LM167 / Lu35,5.0
242.9041666666666,-38.972500000000004,LM166 / Lu36,5.0
256.1083333333333,-47.56888888888889,FeSt2-231,6.0
244.17083333333326,-39.906388888888884,FeSt1-351,19.0
247.26249999999996,-42.129444444444445,HMSTG340.2+4.5,22.0
243.06666666666663,-38.92444444444444,HMSTG340.2+9.0,28.0
256.56666666666666,-47.59861111111111,HMSTG340.2-4.1,16.0
247.29166666666663,-42.009166666666665,FeSt2-232,6.0
246.37916666666666,-41.33861111111111,HMSTG340.3+5.5,8.0
245.91666666666666,-40.85888888888889,HMSTG340.4+6.1,8.0
246.52083333333331,-41.25611111111111,HMSTG340.4+5.5 / BHR132,3.0
254.59583333333327,-46.35916666666667,FeSt1-352,87.0
251.49583333333334,-44.57361111111111,FeSt1-353,134.0
246.56249999999997,-41.1625,FeSt2-233,6.0
248.72499999999997,-42.629444444444445,HMSTG340.5+3.4,4.0
246.56249999999997,-41.12083333333334,HMSTG340.5+5.6,6.0
251.68333333333325,-44.51277777777778,B235 / SLDN15 / FeSt2-234 / HMSTG340.5+0.5 / BHR133 /  LM200 in FeSt1-353,7.0
241.99999999999997,-37.516666666666666,Lupus DN Complex / Lupus CO Complex,1100.0
245.68333333333328,-40.38638888888889,HMSTG340.6+6.6,5.0
243.51249999999996,-38.65083333333333,HMSTG340.6+9.0,8.0
245.9083333333333,-40.49527777777778,HMSTG340.6+6.4,14.0
242.67083333333332,-37.87277777777778,HMSTG340.7+0.0,3.0
255.0333333333333,-46.18888888888888,FeSt1-359 / HMSTG340.7-2.4C,250.0
242.9708333333333,-38.06305555555555,HMSTG340.7+9.7,16.0
245.79999999999998,-40.255833333333335,HMSTG340.7+6.6,12.0
248.09583333333333,-41.90555555555555,FeSt1-354,47.0
247.56666666666663,-41.52638888888889,HMSTG340.8+4.7,14.0
248.98749999999995,-42.46,HMSTG340.8+3.3,12.0
244.82083333333333,-39.43694444444444,FeSt1-355,53.0
243.48333333333326,-38.27777777777778,HMSTG340.9+9.2 / BHR134,7.0
243.2083333333333,-38.04388888888889,FeSt2-235,6.0
247.12499999999994,-41.02611111111111,Lupus VI,375.0
249.50416666666663,-42.64944444444444,FeSt1-356,100.0
307.8791666666666,-56.68333333333333,DIR340-36,130.0
246.2041666666666,-40.314166666666665,FeSt2-236,6.0
249.45416666666662,-42.49277777777778,HMSTG341.0+3.1,4.0
246.12499999999994,-40.147777777777776,FeSt1-357,37.0
246.75416666666663,-40.52833333333333,HMSTG341.1+5.9,3.0
242.80833333333328,-37.46888888888889,HMSTG341.1+10.2,35.0
249.9541666666666,-42.63055555555555,FeSt2-237,6.0
246.50416666666666,-40.214444444444446,HMSTG341.1+6.2,18.0
246.2875,-39.99111111111111,SLDN16 / HMSTG341.2+6.5 / LM170,14.0
247.4833333333333,-40.84166666666667,FeSt1-358,51.0
255.21249999999998,-45.63972222222222,FeSt2-238,6.0
251.79166666666663,-43.638888888888886,FeSt2-239,6.0
248.95416666666662,-41.67861111111111,HMSTG341.3+3.9,8.0
250.7083333333333,-42.598888888888894,FeSt1-360 / HMSTG341.5+2.3,16.0
250.04583333333332,-42.00527777777778,HMSTG341.6+3.1,35.0
254.4041666666666,-44.66027777777778,FeSt2-240,6.0
244.91666666666666,-38.19472222222222,HMSTG341.7+8.5,6.0
246.97499999999997,-39.74388888888889,FeSt1-361,49.0
244.00416666666663,-37.42361111111111,FeSt1-362,88.0
197.80416666666665,21.345277777777778,IREC488,96.0
256.75,-45.58416666666667,HMSTG341.9-3.0,8.0
253.2208333333333,-43.57888888888889,HMSTG342.0+0.3,20.0
258.0458333333333,-46.209722222222226,FeSt1-364,106.0
253.24166666666665,-43.58222222222223,SLDN17 / FeSt2-241,6.0
244.45416666666665,-37.51972222222222,LM169,4.5
244.375,-37.43722222222222,HMSTG342.0+9.4,22.0
261.76666666666665,-47.82527777777778,FeSt2-242,6.0
257.7416666666667,-45.92777777777778,FeSt1-365,19.0
247.6083333333333,-39.72944444444445,HMSTG342.1+5.9C,120.0
257.8208333333333,-45.92583333333333,HMSTG342.1-3.8,35.0
261.8708333333333,-47.83305555555556,HMSTG342.1-7.1,16.0
244.18333333333325,-37.096111111111114,HMSTG342.1+9.7,22.0
256.25833333333327,-45.06805555555556,FeSt2-243,6.0
262.0166666666666,-47.82416666666667,FeSt1-366,38.0
245.70416666666662,-38.13305555555556,HMSTG342.2+8.1,16.0
245.01249999999993,-37.53944444444444,HMSTG342.3+8.9,28.0
245.05416666666665,-37.51916666666666,FeSt2-244,6.0
259.15,-46.28777777777778,FeSt1-367,51.0
245.9208333333333,-38.04861111111111,HMSTG342.4+8.1,45.0
244.52083333333334,-36.92305555555555,HMSTG342.4+9.6,6.0
256.3041666666666,-44.717777777777776,FeSt1-368,48.0
247.51249999999996,-39.15,HMSTG342.5+6.4,5.0
9.916666666666666,-30.182222222222222,IREC489,87.0
246.54999999999998,-38.41916666666666,HMSTG342.5+7.4,3.0
263.7208333333333,-48.1825,FeSt2-245,6.0
244.375,-36.71361111111111,HMSTG342.5+9.9,8.0
250.6958333333333,-41.10055555555556,FeSt1-369 / HMSTG342.6+3.3,22.0
244.74999999999997,-36.78,Lupus V,350.0
244.69166666666666,-36.71083333333333,HMSTG342.7+9.7,7.0
245.09583333333327,-36.90222222222222,HMSTG342.8+9.3,9.0
245.65,-37.30472222222222,HMSTG342.8+8.7,14.0
251.31666666666663,-41.17444444444444,FeSt2-246,6.0
245.51666666666665,-37.02194444444444,HMSTG342.9+9.0,5.0
223.89166666666662,-14.029722222222222,IREC490,102.0
251.53749999999997,-41.14666666666667,HMSTG343.0+2.8,28.0
247.97083333333327,-38.65611111111111,FeSt2-247,6.0
248.74999999999994,-39.18611111111111,FeSt1-370,91.0
258.8833333333333,-45.03583333333333,HMSTG343.3-3.8,35.0
258.9583333333333,-44.905277777777776,FeSt2-248,6.0
251.20833333333331,-40.385,B44a / SLDN18 / FeSt2-249 / HMSTG343.4+3.5 / BHR135,7.0
255.39999999999998,-42.94555555555555,HMSTG343.4-0.6C,120.0
